"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/pages/publications/85018885197?origin=resultslist","Cuckoo search; Hybrid optimization; Orthogonal Lation squares; Particle swarm optimization; Step size","Heuristic algorithms; Problem solving; Cuckoo searches; Engineering design problems; Engineering optimization problems; Hybrid optimization; Hybrid optimization algorithm; Meta heuristic algorithm; Orthogonal Lation squares; Step size; Particle swarm optimization (PSO)"
"https://www.scopus.com/pages/publications/85058795058?origin=resultslist","DEMS; Distributed energy management system; Energy storage system; ESS; MILP; Mixed integer linear programming; Short-term load forecasting","Electric energy storage; Electric power plant loads; Electric power transmission networks; Energy management; Integer programming; K-means clustering; Machine learning; Smart power grids; Storage management; Support vector regression; DEMS; Energy storage systems; MILP; Mixed integer linear programming; Short term load forecasting; Energy management systems"
"https://www.scopus.com/pages/publications/85041371637?origin=resultslist","analytical target cascading; Collaborative transmission and distribution operation; decentralized optimization; diagonal quadratic approximation; parallel algorithm","Acoustic generators; Approximation algorithms; Couplings; Data communication systems; Data privacy; Decision making; Distributed computer systems; Electric load flow; Electric power system economics; Hierarchical systems; Iterative methods; Optimization; Parallel algorithms; Analytical target cascading; Collaboration; Decentralized optimization; Diagonal quadratic approximations; Indexes; Load flow; Transmission and distribution; Electric power transmission"
"https://www.scopus.com/pages/publications/85052657686?origin=resultslist","shared mobility; smart city; smart grid; urban-scale integration",""
"https://www.scopus.com/pages/publications/85070963106?origin=resultslist","Estimation; Machine learning; Solar system; Support vector machines","Electric load flow; Electric power transmission networks; Estimation; Fault detection; Knowledge acquisition; Learning systems; Machine learning; Smart power grids; Solar system; Statistical tests; Cloudy days; Extreme learning machine; Intelligent method; Missing data; Nonlinear problems; Power estimations; Power flow controls; System implementation; Support vector machines"
"https://www.scopus.com/pages/publications/85061819025?origin=resultslist","Convex relaxation; Market model; Operational constraint; Transfer capacity region; Unified equivalent model","Data privacy; Electric power transmission networks; Power markets; Relaxation processes; Sales; Convex relaxation; Equivalent model; Market model; Operational constraints; Transfer capacities; electrical power; energy market; numerical model; optimization; power generation; Electric network analysis"
"https://www.scopus.com/pages/publications/85043515231?origin=resultslist","Demand response; Energy storage; Optimization; Reserves","Electric energy storage; Energy storage; Heating; Housing; Optimization; Quadratic programming; Stochastic systems; Alternating direction method of multiplier (ADMM); Demand response; Electricity consumers; Frequency containments; Optimization scheme; Quadratic programming problems; Renewable generation; Reserves; Power markets"
"https://www.scopus.com/pages/publications/85042714587?origin=resultslist","Distributed algorithms; optimal power flow; semidefinite programming","Acoustic generators; Color; Control systems; Electric network parameters; Functions; Optimization; Parallel algorithms; Synchronization; Asymptotic convergence; Asynchronous algorithms; Convergence; Convex functions; Distributed optimization; Large-scale optimization; Optimal power flow problem; Semi-definite programming; Electric load flow"
"https://www.scopus.com/pages/publications/85052141639?origin=resultslist","","Electric load dispatching; Parameter estimation; Particle swarm optimization (PSO); Statistics; Combined economic emission dispatch; Emission dispatch problem; Experimental comparison; Firefly algorithms; Meta-heuristics algorithms; Non-parametric statistical tests; Nonparametric tests; Objective functions; Optimisations; Swarm algorithms; Statistical tests"
"https://www.scopus.com/pages/publications/85051203384?origin=resultslist","Active power distribution system; Decentralized optimization; Hierarchical control framework; Second-order cone programming","Convex optimization; Energy resources; Voltage control; Active power distributions; Alternating direction method of multipliers; Convex optimization problems; Decentralized optimization; Distributed Energy Resources; Hierarchical control; Second-order cone programming; Voltage control strategies; Power control"
"https://www.scopus.com/pages/publications/85051629328?origin=resultslist","Alternating direction method of multipliers; Combined heat and power system; Distributed energy management system; Fuel cell; Fuel cell efficiency; Multi-agent system","Energy management; Fuel cells; Iterative methods; Multi agent systems; Quadratic programming; Alternating direction method of multipliers; Combined heat and power system; Constant efficiency; Fuel cell efficiency; Optimal operation; Optimization algorithms; Optimization problems; Simultaneous solution method; Energy management systems"
"https://www.scopus.com/pages/publications/85065895057?origin=resultslist","Adaptive algorithm; Interplanetary space trajectory; Optimization problems; Parallelization; Particle swarm optimization","Adaptive algorithms; Efficiency; Learning algorithms; Particle swarm optimization (PSO); Space flight; Algorithmic properties; Black-box optimization; Communication pattern; Interplanetary space; Optimization problems; Parallel implementations; Parallelizations; Real-world problem; Computer architecture"
"https://www.scopus.com/pages/publications/85066991334?origin=resultslist","distributed energy storage; online convex optimisation; optimal power management; Virtual storage plants","Convex optimization; Electric energy storage; Electric power transmission networks; Frequency response; Investments; Virtual storage; Voltage regulators; Battery storage system; Convex optimisation; Distributed energy storages; Distributed storage; Frequency regulations; Network investment; Optimal coordination; Renewable generation; Storage management"
"https://www.scopus.com/pages/publications/85050338321?origin=resultslist","Algorithm (GWO); Doubly Fed Induction; Generator (DFIG); Grey Wolf Optimization; On Load Tap Changer (ULTC)",""
"https://www.scopus.com/pages/publications/85054019052?origin=resultslist","Augmented Lagrangian; Dual decomposition; Gauss-Seidel method; Nonconvex optimization; Optimal power flow; Parallel algorithm","Acoustic generators; Constrained optimization; Electric network analysis; Lagrange multipliers; Parallel algorithms; Parallel flow; Quadratic programming; Space division multiple access; Augmented Lagrangians; Dual decomposition; Gauss-Seidel method; Nonconvex optimization; Optimal power flows; Electric load flow"
"https://www.scopus.com/pages/publications/85074955339?origin=resultslist","ADMM; asynchronization; distributed economic dispatch","Electric power transmission networks; Energy resources; Information dissemination; Scheduling; Smart power grids; Active distribution networks; ADMM; Alternating direction method of multipliers; Asynchronization; Coupling characteristic; Distributed Energy Resources; Distributed optimization; Economic Dispatch; Electric load dispatching"
